#Version: 0.1
#Glossary type: Hymenoptera
#Source: ant_gloss_20130517080844
#Finalized by: Hong Cui
#Date: 9/20/2013
#Reviewers: Hong Cui,Sonali Ranade
#Source producer: OTO System

term,category,hasSyn,sourceDataset,termID
"broadened","size",1,ant_gloss_20130517080844,"149b206e-21de-11e3-a402-0026b9326338"
"brown","coloration",1,ant_gloss_20130517080844,"149b2136-21de-11e3-a402-0026b9326338"
"brown_black","coloration",1,ant_gloss_20130517080844,"149b21fe-21de-11e3-a402-0026b9326338"
"brown_yellow","coloration",1,ant_gloss_20130517080844,"149b22d0-21de-11e3-a402-0026b9326338"
"bulge","shape",1,ant_gloss_20130517080844,"149b238e-21de-11e3-a402-0026b9326338"
"c_shape","shape",1,ant_gloss_20130517080844,"149b2456-21de-11e3-a402-0026b9326338"
"carinate","surface_sculpture",1,ant_gloss_20130517080844,"149b2514-21de-11e3-a402-0026b9326338"
"carinule","structure",1,ant_gloss_20130517080844,"149b25dc-21de-11e3-a402-0026b9326338"
"cell","structure",1,ant_gloss_20130517080844,"149b26a4-21de-11e3-a402-0026b9326338"
"center","position",1,ant_gloss_20130517080844,"149b2762-21de-11e3-a402-0026b9326338"
"cheek","structure",1,ant_gloss_20130517080844,"149b282a-21de-11e3-a402-0026b9326338"
"chestnut","coloration",1,ant_gloss_20130517080844,"149b28f2-21de-11e3-a402-0026b9326338"
"ciliary","architecture",1,ant_gloss_20130517080844,"149b29b0-21de-11e3-a402-0026b9326338"
"clavate","shape",1,ant_gloss_20130517080844,"149b2a82-21de-11e3-a402-0026b9326338"
"cloud","coloration",1,ant_gloss_20130517080844,"149b2b40-21de-11e3-a402-0026b9326338"
"cluster","arrangement",1,ant_gloss_20130517080844,"149b2c08-21de-11e3-a402-0026b9326338"
"coarse","surface_sculpture",1,ant_gloss_20130517080844,"149b2cd0-21de-11e3-a402-0026b9326338"
"color","coloration",1,ant_gloss_20130517080844,"149b2d8e-21de-11e3-a402-0026b9326338"
"colorless","coloration",1,ant_gloss_20130517080844,"149b2e56-21de-11e3-a402-0026b9326338"
"common","normality",1,ant_gloss_20130517080844,"149b2f14-21de-11e3-a402-0026b9326338"
"conic","shape",1,ant_gloss_20130517080844,"149b2fdc-21de-11e3-a402-0026b9326338"
"connected","fusion",1,ant_gloss_20130517080844,"149b309a-21de-11e3-a402-0026b9326338"
"continguous","arrangement",1,ant_gloss_20130517080844,"149b3162-21de-11e3-a402-0026b9326338"
"contrast","coloration",1,ant_gloss_20130517080844,"149b322a-21de-11e3-a402-0026b9326338"
"copper","coloration",1,ant_gloss_20130517080844,"149b32e8-21de-11e3-a402-0026b9326338"
"corner","structure",1,ant_gloss_20130517080844,"149b33b0-21de-11e3-a402-0026b9326338"
"coxa","structure",1,ant_gloss_20130517080844,"149b346e-21de-11e3-a402-0026b9326338"
"cream_colored","coloration",1,ant_gloss_20130517080844,"149b3536-21de-11e3-a402-0026b9326338"
"crenulate","surface_sculpture",1,ant_gloss_20130517080844,"149b35fe-21de-11e3-a402-0026b9326338"
"crescent_shaped","shape",1,ant_gloss_20130517080844,"149b36c6-21de-11e3-a402-0026b9326338"
"crest","structure",1,ant_gloss_20130517080844,"149b3784-21de-11e3-a402-0026b9326338"
"cubic","shape",1,ant_gloss_20130517080844,"149b3842-21de-11e3-a402-0026b9326338"
"curve","shape",1,ant_gloss_20130517080844,"149b390a-21de-11e3-a402-0026b9326338"
"cuticle","structure",1,ant_gloss_20130517080844,"149b39d2-21de-11e3-a402-0026b9326338"
"cylindric","shape",1,ant_gloss_20130517080844,"149b3a90-21de-11e3-a402-0026b9326338"
"dark","coloration",1,ant_gloss_20130517080844,"149b3b58-21de-11e3-a402-0026b9326338"
"deep","depth",1,ant_gloss_20130517080844,"149b3c20-21de-11e3-a402-0026b9326338"
"demarcated","presence",1,ant_gloss_20130517080844,"149b3cde-21de-11e3-a402-0026b9326338"
"dense","density",1,ant_gloss_20130517080844,"149b3e6e-21de-11e3-a402-0026b9326338"
"density","character",1,ant_gloss_20130517080844,"149b3f2c-21de-11e3-a402-0026b9326338"
"dentary","structure",1,ant_gloss_20130517080844,"149b3ff4-21de-11e3-a402-0026b9326338"
"denticle","structure",1,ant_gloss_20130517080844,"149b40bc-21de-11e3-a402-0026b9326338"
"diamond_shaped","shape",1,ant_gloss_20130517080844,"149b430a-21de-11e3-a402-0026b9326338"
"dilated","size",1,ant_gloss_20130517080844,"149b4616-21de-11e3-a402-0026b9326338"
"dirt","coloration",1,ant_gloss_20130517080844,"149b46de-21de-11e3-a402-0026b9326338"
"discal","shape",1,ant_gloss_20130517080844,"149b47a6-21de-11e3-a402-0026b9326338"
"discontinued","arrangement",1,ant_gloss_20130517080844,"149b4864-21de-11e3-a402-0026b9326338"
"disorganised","arrangement",1,ant_gloss_20130517080844,"149b492c-21de-11e3-a402-0026b9326338"
"distal","position",1,ant_gloss_20130517080844,"149b49f4-21de-11e3-a402-0026b9326338"
"distinct","prominence",1,ant_gloss_20130517080844,"149b4ab2-21de-11e3-a402-0026b9326338"
"dome_like","shape",1,ant_gloss_20130517080844,"149b4c38-21de-11e3-a402-0026b9326338"
"dominated","prominence",0,ant_gloss_20130517080844,"149b4d0a-21de-11e3-a402-0026b9326338"
"dorsal","position",0,ant_gloss_20130517080844,"149b4dc8-21de-11e3-a402-0026b9326338"
"dorsal_caudal","position",1,ant_gloss_20130517080844,"149b4e90-21de-11e3-a402-0026b9326338"
"dorso_lateral","position",1,ant_gloss_20130517080844,"149b4f4e-21de-11e3-a402-0026b9326338"
"dot","structure",1,ant_gloss_20130517080844,"149b5016-21de-11e3-a402-0026b9326338"
"ellipsoid","shape",1,ant_gloss_20130517080844,"149b50d4-21de-11e3-a402-0026b9326338"
"elongate","shape",1,ant_gloss_20130517080844,"149b51a6-21de-11e3-a402-0026b9326338"
"excavate","architecture",1,ant_gloss_20130517080844,"149b54b2-21de-11e3-a402-0026b9326338"
"excised","architecture",1,ant_gloss_20130517080844,"149b557a-21de-11e3-a402-0026b9326338"
"expanded","size",1,ant_gloss_20130517080844,"149b5642-21de-11e3-a402-0026b9326338"
"exterior","position",1,ant_gloss_20130517080844,"149b57c8-21de-11e3-a402-0026b9326338"
"eye","structure",1,ant_gloss_20130517080844,"149b5886-21de-11e3-a402-0026b9326338"
"face","structure",1,ant_gloss_20130517080844,"149b594e-21de-11e3-a402-0026b9326338"
"fan_like","shape",1,ant_gloss_20130517080844,"149b5b9c-21de-11e3-a402-0026b9326338"
"femur","structure",1,ant_gloss_20130517080844,"149b5c5a-21de-11e3-a402-0026b9326338"
"ferruginous","coloration",1,ant_gloss_20130517080844,"149b5d22-21de-11e3-a402-0026b9326338"
"fine","size",1,ant_gloss_20130517080844,"149b5ea8-21de-11e3-a402-0026b9326338"
"finlet","structure",1,ant_gloss_20130517080844,"149b5f66-21de-11e3-a402-0026b9326338"
"flagellar","structure",1,ant_gloss_20130517080844,"149b602e-21de-11e3-a402-0026b9326338"
"flat","shape",1,ant_gloss_20130517080844,"149b61b4-21de-11e3-a402-0026b9326338"
"forecoxa","structure",1,ant_gloss_20130517080844,"149b627c-21de-11e3-a402-0026b9326338"
"four","count",1,ant_gloss_20130517080844,"149b6402-21de-11e3-a402-0026b9326338"
"fovea","structure",1,ant_gloss_20130517080844,"149b64c0-21de-11e3-a402-0026b9326338"
"fringed","shape",1,ant_gloss_20130517080844,"149b6588-21de-11e3-a402-0026b9326338"
"front","position",1,ant_gloss_20130517080844,"149b6650-21de-11e3-a402-0026b9326338"
"funiculi","structure",1,ant_gloss_20130517080844,"149b670e-21de-11e3-a402-0026b9326338"
"furrow","structure",1,ant_gloss_20130517080844,"149b689e-21de-11e3-a402-0026b9326338"
"fusco_hyaline","coloration",1,ant_gloss_20130517080844,"149b695c-21de-11e3-a402-0026b9326338"
"fuscous","coloration",1,ant_gloss_20130517080844,"149b6a24-21de-11e3-a402-0026b9326338"
"fusion","character",0,ant_gloss_20130517080844,"149b6aec-21de-11e3-a402-0026b9326338"
"geniculate","shape",1,ant_gloss_20130517080844,"149b6baa-21de-11e3-a402-0026b9326338"
"gibbous","shape",1,ant_gloss_20130517080844,"149b6c72-21de-11e3-a402-0026b9326338"
"gill","structure",1,ant_gloss_20130517080844,"149b6d3a-21de-11e3-a402-0026b9326338"
"glassy","surface_sculpture",1,ant_gloss_20130517080844,"149b6df8-21de-11e3-a402-0026b9326338"
"glistening","reflectance",1,ant_gloss_20130517080844,"149b6ec0-21de-11e3-a402-0026b9326338"
"globate","shape",1,ant_gloss_20130517080844,"149b6f88-21de-11e3-a402-0026b9326338"
"gloss","surface_sculpture",1,ant_gloss_20130517080844,"149b7046-21de-11e3-a402-0026b9326338"
"golden","coloration",1,ant_gloss_20130517080844,"149b710e-21de-11e3-a402-0026b9326338"
"granular","surface_sculpture",1,ant_gloss_20130517080844,"149b71d6-21de-11e3-a402-0026b9326338"
"granulate_punctate","surface_sculpture",1,ant_gloss_20130517080844,"149b729e-21de-11e3-a402-0026b9326338"
"greater","size",1,ant_gloss_20130517080844,"149b735c-21de-11e3-a402-0026b9326338"
"green","coloration",1,ant_gloss_20130517080844,"149b7424-21de-11e3-a402-0026b9326338"
"grey","coloration",1,ant_gloss_20130517080844,"149b74ec-21de-11e3-a402-0026b9326338"
"groove","structure",1,ant_gloss_20130517080844,"149b75aa-21de-11e3-a402-0026b9326338"
"hair","structure",1,ant_gloss_20130517080844,"149b7672-21de-11e3-a402-0026b9326338"
"heart_shaped","shape",1,ant_gloss_20130517080844,"149b773a-21de-11e3-a402-0026b9326338"
"heavy","weight",1,ant_gloss_20130517080844,"149b77f8-21de-11e3-a402-0026b9326338"
"hemispheric","shape",1,ant_gloss_20130517080844,"149b78c0-21de-11e3-a402-0026b9326338"
"high","height",1,ant_gloss_20130517080844,"149b7988-21de-11e3-a402-0026b9326338"
"hind","position",1,ant_gloss_20130517080844,"149b7a46-21de-11e3-a402-0026b9326338"
"hollow","architecture",1,ant_gloss_20130517080844,"149b7b18-21de-11e3-a402-0026b9326338"
"hook_like","shape",1,ant_gloss_20130517080844,"149b7bd6-21de-11e3-a402-0026b9326338"
"horn_shaped","shape",1,ant_gloss_20130517080844,"149b7c9e-21de-11e3-a402-0026b9326338"
"hue","coloration",1,ant_gloss_20130517080844,"149b7d66-21de-11e3-a402-0026b9326338"
"ill_defined","presence",1,ant_gloss_20130517080844,"149b7e24-21de-11e3-a402-0026b9326338"
"incrassate","thickness",1,ant_gloss_20130517080844,"149b807c-21de-11e3-a402-0026b9326338"
"indentation","structure",0,ant_gloss_20130517080844,"149b813a-21de-11e3-a402-0026b9326338"
"infuscate","coloration",1,ant_gloss_20130517080844,"149b81f8-21de-11e3-a402-0026b9326338"
"inner","position",1,ant_gloss_20130517080844,"149b82ca-21de-11e3-a402-0026b9326338"
"insertion","structure",1,ant_gloss_20130517080844,"149b8388-21de-11e3-a402-0026b9326338"
"integrate","arrangement",0,ant_gloss_20130517080844,"149b8446-21de-11e3-a402-0026b9326338"
"inter_dorsal","position",1,ant_gloss_20130517080844,"149b850e-21de-11e3-a402-0026b9326338"
"intercarinal","arrangement",1,ant_gloss_20130517080844,"149b85d6-21de-11e3-a402-0026b9326338"
"interior","position",1,ant_gloss_20130517080844,"149b869e-21de-11e3-a402-0026b9326338"
"intermingled","arrangement",1,ant_gloss_20130517080844,"149b8766-21de-11e3-a402-0026b9326338"
"interspace","structure",1,ant_gloss_20130517080844,"149b8824-21de-11e3-a402-0026b9326338"
"inverse","direction",1,ant_gloss_20130517080844,"149b88ec-21de-11e3-a402-0026b9326338"
"isolate","arrangement",1,ant_gloss_20130517080844,"149b89b4-21de-11e3-a402-0026b9326338"
"jaw","structure",1,ant_gloss_20130517080844,"149b8a72-21de-11e3-a402-0026b9326338"
"joined","fusion",1,ant_gloss_20130517080844,"149b8b3a-21de-11e3-a402-0026b9326338"
"joint","structure",1,ant_gloss_20130517080844,"149b8c02-21de-11e3-a402-0026b9326338"
"keel","structure",1,ant_gloss_20130517080844,"149b8cc0-21de-11e3-a402-0026b9326338"
"lamellate","shape",1,ant_gloss_20130517080844,"149b8e50-21de-11e3-a402-0026b9326338"
"large","size",1,ant_gloss_20130517080844,"149b8f0e-21de-11e3-a402-0026b9326338"
"latero_dorsal","position",1,ant_gloss_20130517080844,"149b8fd6-21de-11e3-a402-0026b9326338"
"lean","shape",1,ant_gloss_20130517080844,"149b9094-21de-11e3-a402-0026b9326338"
"leg","structure",1,ant_gloss_20130517080844,"149b915c-21de-11e3-a402-0026b9326338"
"lengthened","length",1,ant_gloss_20130517080844,"149b921a-21de-11e3-a402-0026b9326338"
"lighter_colored","reflectance",1,ant_gloss_20130517080844,"149b92e2-21de-11e3-a402-0026b9326338"
"line","structure",1,ant_gloss_20130517080844,"149b93aa-21de-11e3-a402-0026b9326338"
"lip","structure",1,ant_gloss_20130517080844,"149b9468-21de-11e3-a402-0026b9326338"
"lobate","shape",1,ant_gloss_20130517080844,"149b95f8-21de-11e3-a402-0026b9326338"
"local","position",1,ant_gloss_20130517080844,"149b96b6-21de-11e3-a402-0026b9326338"
"long","length",1,ant_gloss_20130517080844,"149b9846-21de-11e3-a402-0026b9326338"
"loose","density",1,ant_gloss_20130517080844,"149b9904-21de-11e3-a402-0026b9326338"
"loss","presence",1,ant_gloss_20130517080844,"149b99cc-21de-11e3-a402-0026b9326338"
"low","position",1,ant_gloss_20130517080844,"149b9a8a-21de-11e3-a402-0026b9326338"
"lower","derivation",1,ant_gloss_20130517080844,"149b9b52-21de-11e3-a402-0026b9326338"
"mandible","structure",1,ant_gloss_20130517080844,"149b9c38-21de-11e3-a402-0026b9326338"
"marginal","position",1,ant_gloss_20130517080844,"149b9cf6-21de-11e3-a402-0026b9326338"
"marroon","coloration",1,ant_gloss_20130517080844,"149b9dbe-21de-11e3-a402-0026b9326338"
"mat","surface_sculpture",1,ant_gloss_20130517080844,"149b9e86-21de-11e3-a402-0026b9326338"
"maxilla","structure",1,ant_gloss_20130517080844,"149b9f4e-21de-11e3-a402-0026b9326338"
"medium_sized","size",1,ant_gloss_20130517080844,"149ba016-21de-11e3-a402-0026b9326338"
"membrane","structure",1,ant_gloss_20130517080844,"149ba0de-21de-11e3-a402-0026b9326338"
"merge","fusion",1,ant_gloss_20130517080844,"149ba19c-21de-11e3-a402-0026b9326338"
"mesopleura","structure",1,ant_gloss_20130517080844,"149ba264-21de-11e3-a402-0026b9326338"
"metapleura","structure",1,ant_gloss_20130517080844,"149ba32c-21de-11e3-a402-0026b9326338"
"metatibia","structure",0,ant_gloss_20130517080844,"149ba3ea-21de-11e3-a402-0026b9326338"
"metepisterna","structure",1,ant_gloss_20130517080844,"149ba4bc-21de-11e3-a402-0026b9326338"
"microreticulate","surface_sculpture",0,ant_gloss_20130517080844,"149ba57a-21de-11e3-a402-0026b9326338"
"mid","position",1,ant_gloss_20130517080844,"149ba642-21de-11e3-a402-0026b9326338"
"milky","coloration",1,ant_gloss_20130517080844,"149ba70a-21de-11e3-a402-0026b9326338"
"multidentate","architecture",1,ant_gloss_20130517080844,"149ba7d2-21de-11e3-a402-0026b9326338"
"narrow","width",1,ant_gloss_20130517080844,"149ba890-21de-11e3-a402-0026b9326338"
"narrowed","size",1,ant_gloss_20130517080844,"149ba94e-21de-11e3-a402-0026b9326338"
"nearby","position",1,ant_gloss_20130517080844,"149baa16-21de-11e3-a402-0026b9326338"
"needle_like","shape",1,ant_gloss_20130517080844,"149baade-21de-11e3-a402-0026b9326338"
"nigro_piceous","coloration",1,ant_gloss_20130517080844,"149baba6-21de-11e3-a402-0026b9326338"
"node","structure",1,ant_gloss_20130517080844,"149bac6e-21de-11e3-a402-0026b9326338"
"nodiform","shape",1,ant_gloss_20130517080844,"149bad2c-21de-11e3-a402-0026b9326338"
"nostril","structure",1,ant_gloss_20130517080844,"149badf4-21de-11e3-a402-0026b9326338"
"notauli","structure",1,ant_gloss_20130517080844,"149baebc-21de-11e3-a402-0026b9326338"
"oblong_ovate","shape",1,ant_gloss_20130517080844,"149baf7a-21de-11e3-a402-0026b9326338"
"oblong_quadrate","shape",1,ant_gloss_20130517080844,"149bb042-21de-11e3-a402-0026b9326338"
"obtuse_angled","shape",1,ant_gloss_20130517080844,"149bb10a-21de-11e3-a402-0026b9326338"
"ocelli","structure",1,ant_gloss_20130517080844,"149bb1d2-21de-11e3-a402-0026b9326338"
"ochra","coloration",1,ant_gloss_20130517080844,"149bb470-21de-11e3-a402-0026b9326338"
"old","life_stage",1,ant_gloss_20130517080844,"149bb542-21de-11e3-a402-0026b9326338"
"olivaceous","coloration",1,ant_gloss_20130517080844,"149bb60a-21de-11e3-a402-0026b9326338"
"olive_brown","coloration",1,ant_gloss_20130517080844,"149bb6d2-21de-11e3-a402-0026b9326338"
"opaque","coloration",1,ant_gloss_20130517080844,"149bb92a-21de-11e3-a402-0026b9326338"
"opaque_black","coloration",1,ant_gloss_20130517080844,"149bb9f2-21de-11e3-a402-0026b9326338"
"orange","coloration",1,ant_gloss_20130517080844,"149bbaba-21de-11e3-a402-0026b9326338"
"orange_brown","coloration",1,ant_gloss_20130517080844,"149bbb82-21de-11e3-a402-0026b9326338"
"orbicular","shape",1,ant_gloss_20130517080844,"149bbc4a-21de-11e3-a402-0026b9326338"
"orbit","structure",1,ant_gloss_20130517080844,"149bbd12-21de-11e3-a402-0026b9326338"
"outer","position",1,ant_gloss_20130517080844,"149bbdda-21de-11e3-a402-0026b9326338"
"oval","shape",1,ant_gloss_20130517080844,"149bbea2-21de-11e3-a402-0026b9326338"
"overarched","shape",1,ant_gloss_20130517080844,"149bbf60-21de-11e3-a402-0026b9326338"
"overlap","arrangement",1,ant_gloss_20130517080844,"149bc0f0-21de-11e3-a402-0026b9326338"
"pair","structure",1,ant_gloss_20130517080844,"149bc280-21de-11e3-a402-0026b9326338"
"pale","coloration",1,ant_gloss_20130517080844,"149bc33e-21de-11e3-a402-0026b9326338"
"pale_yellow","coloration",1,ant_gloss_20130517080844,"149bc406-21de-11e3-a402-0026b9326338"
"palp","structure",1,ant_gloss_20130517080844,"149bc4ce-21de-11e3-a402-0026b9326338"
"part","structure",1,ant_gloss_20130517080844,"149bc596-21de-11e3-a402-0026b9326338"
"patch","structure",1,ant_gloss_20130517080844,"149bc654-21de-11e3-a402-0026b9326338"
"pigment","coloration",1,ant_gloss_20130517080844,"149bc71c-21de-11e3-a402-0026b9326338"
"pit","structure",1,ant_gloss_20130517080844,"149bc7e4-21de-11e3-a402-0026b9326338"
"plain","surface_sculpture",1,ant_gloss_20130517080844,"149bc8ac-21de-11e3-a402-0026b9326338"
"portion","structure",1,ant_gloss_20130517080844,"149bc974-21de-11e3-a402-0026b9326338"
"posteriolateral","position",1,ant_gloss_20130517080844,"149bca3c-21de-11e3-a402-0026b9326338"
"posterior","position",1,ant_gloss_20130517080844,"149bcb04-21de-11e3-a402-0026b9326338"
"postero_dorsal","position",1,ant_gloss_20130517080844,"149bcbcc-21de-11e3-a402-0026b9326338"
"posteromedial","position",1,ant_gloss_20130517080844,"149bcc94-21de-11e3-a402-0026b9326338"
"pre_anal","position",1,ant_gloss_20130517080844,"149bcd52-21de-11e3-a402-0026b9326338"
"premaxilla","structure",1,ant_gloss_20130517080844,"149bcee2-21de-11e3-a402-0026b9326338"
"presence","character",0,ant_gloss_20130517080844,"149bcfaa-21de-11e3-a402-0026b9326338"
"process","structure",1,ant_gloss_20130517080844,"149bd068-21de-11e3-a402-0026b9326338"
"procoxa","structure",1,ant_gloss_20130517080844,"149bd13a-21de-11e3-a402-0026b9326338"
"progress","development",1,ant_gloss_20130517080844,"149bd1f8-21de-11e3-a402-0026b9326338"
"prominence","character",0,ant_gloss_20130517080844,"149bd2c0-21de-11e3-a402-0026b9326338"
"pubecence","surface_sculpture",1,ant_gloss_20130517080844,"149bd388-21de-11e3-a402-0026b9326338"
"punctate","surface_sculpture",1,ant_gloss_20130517080844,"149bd450-21de-11e3-a402-0026b9326338"
"punctate_rugulose","surface_sculpture",1,ant_gloss_20130517080844,"149bd518-21de-11e3-a402-0026b9326338"
"punctate_striate","surface_sculpture",1,ant_gloss_20130517080844,"149bd5e0-21de-11e3-a402-0026b9326338"
"punctuation","structure",1,ant_gloss_20130517080844,"149bd6a8-21de-11e3-a402-0026b9326338"
"punctures","structure",1,ant_gloss_20130517080844,"149bd770-21de-11e3-a402-0026b9326338"
"purple","coloration",1,ant_gloss_20130517080844,"149bd838-21de-11e3-a402-0026b9326338"
"quadrate","shape",1,ant_gloss_20130517080844,"149bd900-21de-11e3-a402-0026b9326338"
"radial","arrangement",1,ant_gloss_20130517080844,"149bd9be-21de-11e3-a402-0026b9326338"
"ray","structure",1,ant_gloss_20130517080844,"149bda86-21de-11e3-a402-0026b9326338"
"rear","position",1,ant_gloss_20130517080844,"149bdb4e-21de-11e3-a402-0026b9326338"
"red","coloration",1,ant_gloss_20130517080844,"149bdc16-21de-11e3-a402-0026b9326338"
"red_brown","coloration",1,ant_gloss_20130517080844,"149bdcd4-21de-11e3-a402-0026b9326338"
"reddish_yellow","coloration",1,ant_gloss_20130517080844,"149be300-21de-11e3-a402-0026b9326338"
"reflect","reflectance",1,ant_gloss_20130517080844,"149be3d2-21de-11e3-a402-0026b9326338"
"region","structure",1,ant_gloss_20130517080844,"149be49a-21de-11e3-a402-0026b9326338"
"reticular","surface_sculpture",1,ant_gloss_20130517080844,"149be6f2-21de-11e3-a402-0026b9326338"
"reticulate_puncate","surface_sculpture",1,ant_gloss_20130517080844,"149be7c4-21de-11e3-a402-0026b9326338"
"reticulate_striolate","surface_sculpture",1,ant_gloss_20130517080844,"149be882-21de-11e3-a402-0026b9326338"
"reticulatelyrugose","surface_sculpture",1,ant_gloss_20130517080844,"149be94a-21de-11e3-a402-0026b9326338"
"reticulation","structure",1,ant_gloss_20130517080844,"149bea1c-21de-11e3-a402-0026b9326338"
"rhomboid","shape",1,ant_gloss_20130517080844,"149beae4-21de-11e3-a402-0026b9326338"
"ridge","structure",1,ant_gloss_20130517080844,"149beba2-21de-11e3-a402-0026b9326338"
"right_angular","shape",1,ant_gloss_20130517080844,"149bec6a-21de-11e3-a402-0026b9326338"
"ring","structure",1,ant_gloss_20130517080844,"149bed32-21de-11e3-a402-0026b9326338"
"rough","surface_sculpture",1,ant_gloss_20130517080844,"149beec2-21de-11e3-a402-0026b9326338"
"round","shape",1,ant_gloss_20130517080844,"149bef8a-21de-11e3-a402-0026b9326338"
"row","structure",1,ant_gloss_20130517080844,"149bf052-21de-11e3-a402-0026b9326338"
"rufous","coloration",1,ant_gloss_20130517080844,"149bf110-21de-11e3-a402-0026b9326338"
"ruga","structure",1,ant_gloss_20130517080844,"149bf1e2-21de-11e3-a402-0026b9326338"
"rugoreticular","surface_sculpture",1,ant_gloss_20130517080844,"149bf2aa-21de-11e3-a402-0026b9326338"
"rugose_punctate","surface_sculpture",1,ant_gloss_20130517080844,"149bf372-21de-11e3-a402-0026b9326338"
"rugula","structure",1,ant_gloss_20130517080844,"149bf43a-21de-11e3-a402-0026b9326338"
"rugular","surface_sculpture",1,ant_gloss_20130517080844,"149bf502-21de-11e3-a402-0026b9326338"
"saddle_like","shape",1,ant_gloss_20130517080844,"149bf5ca-21de-11e3-a402-0026b9326338"
"sagittal","shape",1,ant_gloss_20130517080844,"149bf692-21de-11e3-a402-0026b9326338"
"scale","structure",1,ant_gloss_20130517080844,"149bf75a-21de-11e3-a402-0026b9326338"
