#Version: 0.1
#Glossary type: Fossil
#Source: treatise_gloss (merged from: treatise_o, treati)
#Finalized by: Dr. Hong Cui
#Date: 9/12/2013
#Reviewers: treatise  ,Dr. Hong Cui,Mohan Krishna Gowda,Fengqiong Huang,Sonali Ranade
#Source producer: OTO System

term,category,hasSyn,sourceDataset,termID
bertillon,surface sculpture,0,treatise_gloss,38fc05bc-1bb8-11e3-a402-0026b9326338
spinose,surface sculpture,0,treatise_gloss,38fc068e-1bb8-11e3-a402-0026b9326338
nonscrobiculate,surface sculpture,0,treatise_gloss,38fc0760-1bb8-11e3-a402-0026b9326338
nonspinose,surface sculpture,0,treatise_gloss,38fc0828-1bb8-11e3-a402-0026b9326338
rimlike,surface sculpture,0,treatise_gloss,38fc08fa-1bb8-11e3-a402-0026b9326338
serrated,surface sculpture,0,treatise_gloss,38fc09cc-1bb8-11e3-a402-0026b9326338
narrow,width,0,treatise_gloss,38fc0a94-1bb8-11e3-a402-0026b9326338
incomplete,preservation,0,treatise_gloss,38fc0b66-1bb8-11e3-a402-0026b9326338
divergent,shape,0,treatise_gloss,38fc0c2e-1bb8-11e3-a402-0026b9326338
sinuous,shape,0,treatise_gloss,38fc0cf6-1bb8-11e3-a402-0026b9326338
straight,shape,0,treatise_gloss,38fc0dc8-1bb8-11e3-a402-0026b9326338
subparallel,shape,0,treatise_gloss,38fc0e9a-1bb8-11e3-a402-0026b9326338
protaspi,structure,0,treatise_gloss,38fc0f62-1bb8-11e3-a402-0026b9326338
protaspide,structure,0,treatise_gloss,38fc102a-1bb8-11e3-a402-0026b9326338
protaspides,structure,0,treatise_gloss,38fc10fc-1bb8-11e3-a402-0026b9326338
protaspis,structure,0,treatise_gloss,38fc11ce-1bb8-11e3-a402-0026b9326338
morphology,character,0,treatise_gloss,38fc1296-1bb8-11e3-a402-0026b9326338
multisegmented,architecture,0,treatise_gloss,38fc1368-1bb8-11e3-a402-0026b9326338
trisegmented,architecture,0,treatise_gloss,38fc143a-1bb8-11e3-a402-0026b9326338
segment,structure,0,treatise_gloss,38fc1502-1bb8-11e3-a402-0026b9326338
segments,structure,0,treatise_gloss,38fc15d4-1bb8-11e3-a402-0026b9326338
segmentation,character,0,treatise_gloss,38fc176e-1bb8-11e3-a402-0026b9326338
paratype,structure,0,treatise_gloss,38fc1840-1bb8-11e3-a402-0026b9326338
paratypes,structure,0,treatise_gloss,38fc1912-1bb8-11e3-a402-0026b9326338
suborder,taxon class,0,treatise_gloss,38fc19da-1bb8-11e3-a402-0026b9326338
superfamily,taxon class,0,treatise_gloss,38fc20ec-1bb8-11e3-a402-0026b9326338
taxa,taxon class,0,treatise_gloss,38fc21c8-1bb8-11e3-a402-0026b9326338
acadoparadoxides,taxon name,0,treatise_gloss,38fc2290-1bb8-11e3-a402-0026b9326338
agnostina,taxon name,0,treatise_gloss,38fc2362-1bb8-11e3-a402-0026b9326338
agnostinae,taxon name,0,treatise_gloss,38fc242a-1bb8-11e3-a402-0026b9326338
anopole_nus,taxon name,0,treatise_gloss,38fc24fc-1bb8-11e3-a402-0026b9326338
arthropod,taxon name,0,treatise_gloss,38fc25ce-1bb8-11e3-a402-0026b9326338
arthropods,taxon name,0,treatise_gloss,38fc2696-1bb8-11e3-a402-0026b9326338
belliceps,taxon name,0,treatise_gloss,38fc2768-1bb8-11e3-a402-0026b9326338
centropleura,taxon name,0,treatise_gloss,38fc2830-1bb8-11e3-a402-0026b9326338
centropleuridae,taxon name,0,treatise_gloss,38fc2902-1bb8-11e3-a402-0026b9326338
corynexochida,taxon name,0,treatise_gloss,38fc2a9c-1bb8-11e3-a402-0026b9326338
corynexochidae,taxon name,0,treatise_gloss,38fc2b78-1bb8-11e3-a402-0026b9326338
dolerolenus,taxon name,0,treatise_gloss,38fc2d12-1bb8-11e3-a402-0026b9326338
drepanopyge,taxon name,0,treatise_gloss,38fc2de4-1bb8-11e3-a402-0026b9326338
eccaparadoxides,taxon name,0,treatise_gloss,38fc2eac-1bb8-11e3-a402-0026b9326338
ellipsocephaloidea,taxon name,0,treatise_gloss,38fc2f74-1bb8-11e3-a402-0026b9326338
eoredlichia,taxon name,0,treatise_gloss,38fc3046-1bb8-11e3-a402-0026b9326338
fallotaspidoidea,taxon name,0,treatise_gloss,38fc3118-1bb8-11e3-a402-0026b9326338
galbagnostus,taxon name,0,treatise_gloss,38fc31e0-1bb8-11e3-a402-0026b9326338
holaspi,taxon name,0,treatise_gloss,38fc32b2-1bb8-11e3-a402-0026b9326338
holaspides,taxon name,0,treatise_gloss,38fc337a-1bb8-11e3-a402-0026b9326338
holaspis,taxon name,0,treatise_gloss,38fc344c-1bb8-11e3-a402-0026b9326338
hongshiyanaspis,taxon name,0,treatise_gloss,38fc3514-1bb8-11e3-a402-0026b9326338
hypagnostus,taxon name,0,treatise_gloss,38fc35e6-1bb8-11e3-a402-0026b9326338
inella,taxon name,0,treatise_gloss,38fc36ae-1bb8-11e3-a402-0026b9326338
innitagnostus,taxon name,0,treatise_gloss,38fc3776-1bb8-11e3-a402-0026b9326338
kepingaspis,taxon name,0,treatise_gloss,38fc3848-1bb8-11e3-a402-0026b9326338
kingstoniidae,taxon name,0,treatise_gloss,38fc3910-1bb8-11e3-a402-0026b9326338
mayiella,taxon name,0,treatise_gloss,38fc39e2-1bb8-11e3-a402-0026b9326338
meraspi,taxon name,0,treatise_gloss,38fc3aaa-1bb8-11e3-a402-0026b9326338
meraspis,taxon name,0,treatise_gloss,38fc3b72-1bb8-11e3-a402-0026b9326338
metadoxides,taxon name,0,treatise_gloss,38fc3c44-1bb8-11e3-a402-0026b9326338
metaredlichia,taxon name,0,treatise_gloss,38fc3d16-1bb8-11e3-a402-0026b9326338
olenellina,taxon name,0,treatise_gloss,38fc3dde-1bb8-11e3-a402-0026b9326338
olenellinid,taxon name,0,treatise_gloss,38fc3ea6-1bb8-11e3-a402-0026b9326338
pagetia,taxon name,0,treatise_gloss,38fc4158-1bb8-11e3-a402-0026b9326338
parabadiella,taxon name,0,treatise_gloss,38fc422a-1bb8-11e3-a402-0026b9326338
paradoxididae,taxon name,0,treatise_gloss,38fc42f2-1bb8-11e3-a402-0026b9326338
peronopsis,taxon name,0,treatise_gloss,38fc43ba-1bb8-11e3-a402-0026b9326338
plutonides,taxon name,0,treatise_gloss,38fc448c-1bb8-11e3-a402-0026b9326338
pseudagnostines,taxon name,0,treatise_gloss,38fc4554-1bb8-11e3-a402-0026b9326338
pseudoresserops,taxon name,0,treatise_gloss,38fc461c-1bb8-11e3-a402-0026b9326338
redlichia,taxon name,0,treatise_gloss,38fc46e4-1bb8-11e3-a402-0026b9326338
redlichiina,taxon name,0,treatise_gloss,38fc47ac-1bb8-11e3-a402-0026b9326338
rhaptagnostus,taxon name,0,treatise_gloss,38fc4874-1bb8-11e3-a402-0026b9326338
saukianda,taxon name,0,treatise_gloss,38fc493c-1bb8-11e3-a402-0026b9326338
serrodiscus,taxon name,0,treatise_gloss,38fc4a04-1bb8-11e3-a402-0026b9326338
tasagnostus,taxon name,0,treatise_gloss,38fc4ac2-1bb8-11e3-a402-0026b9326338
triangulaspi,taxon name,0,treatise_gloss,38fc4b8a-1bb8-11e3-a402-0026b9326338
triangulaspis,taxon name,0,treatise_gloss,38fc4c52-1bb8-11e3-a402-0026b9326338
trilobite,taxon name,0,treatise_gloss,38fc4d1a-1bb8-11e3-a402-0026b9326338
trilobites,taxon name,0,treatise_gloss,38fc4de2-1bb8-11e3-a402-0026b9326338
ushbaspis,taxon name,0,treatise_gloss,38fc4eaa-1bb8-11e3-a402-0026b9326338
wutingaspis,taxon name,0,treatise_gloss,38fc4f72-1bb8-11e3-a402-0026b9326338
yiliangella,taxon name,0,treatise_gloss,38fc503a-1bb8-11e3-a402-0026b9326338
yinites,taxon name,0,treatise_gloss,38fc50f8-1bb8-11e3-a402-0026b9326338
yukoniidae,taxon name,0,treatise_gloss,38fc51c0-1bb8-11e3-a402-0026b9326338
yun_nanaspis,taxon name,0,treatise_gloss,38fc5288-1bb8-11e3-a402-0026b9326338
secondary,prominence,0,treatise_gloss,38fc5350-1bb8-11e3-a402-0026b9326338
sequence,structure,0,treatise_gloss,38fc5418-1bb8-11e3-a402-0026b9326338
redlich_iidae,taxon name,0,treatise_gloss,38fc54d6-1bb8-11e3-a402-0026b9326338
suborder,taxon class,0,treatise_gloss,38fc55a8-1bb8-11e3-a402-0026b9326338
subfamily,taxon class,0,treatise_gloss,38fc5670-1bb8-11e3-a402-0026b9326338
incomplete,architecture,0,treatise_gloss,38fc572e-1bb8-11e3-a402-0026b9326338
simple,architecture,0,treatise_gloss,38fc57f6-1bb8-11e3-a402-0026b9326338
continuing,architecture,0,treatise_gloss,38fc58be-1bb8-11e3-a402-0026b9326338
prolate,shape,0,treatise_gloss,38fc597c-1bb8-11e3-a402-0026b9326338
spheroidal,shape,0,treatise_gloss,38fc5a44-1bb8-11e3-a402-0026b9326338
divided,shape,0,treatise_gloss,38fc5b0c-1bb8-11e3-a402-0026b9326338
swollen,shape,0,treatise_gloss,38fc5bd4-1bb8-11e3-a402-0026b9326338
wavy,shape,0,treatise_gloss,38fc5c9c-1bb8-11e3-a402-0026b9326338
oblate,shape,0,treatise_gloss,38fc5d5a-1bb8-11e3-a402-0026b9326338
subglobular,shape,0,treatise_gloss,38fc5e22-1bb8-11e3-a402-0026b9326338
ellipsoidal,shape,0,treatise_gloss,38fc5eea-1bb8-11e3-a402-0026b9326338
ovoid,shape,0,treatise_gloss,38fc5fb2-1bb8-11e3-a402-0026b9326338
ellipsoid,shape,0,treatise_gloss,38fc6070-1bb8-11e3-a402-0026b9326338
pyriform,shape,0,treatise_gloss,38fc6138-1bb8-11e3-a402-0026b9326338
coronula,structure,0,treatise_gloss,38fc62c8-1bb8-11e3-a402-0026b9326338
utricles,structure,0,treatise_gloss,38fc6390-1bb8-11e3-a402-0026b9326338
external,position,0,treatise_gloss,38fc6458-1bb8-11e3-a402-0026b9326338
opercular,structure,0,treatise_gloss,38fc6520-1bb8-11e3-a402-0026b9326338
bottle,shape,0,treatise_gloss,38fc65de-1bb8-11e3-a402-0026b9326338
higher,height,0,treatise_gloss,38fc66a6-1bb8-11e3-a402-0026b9326338
point,structure,0,treatise_gloss,38fc676e-1bb8-11e3-a402-0026b9326338
subovoidal,shape,0,treatise_gloss,38fc682c-1bb8-11e3-a402-0026b9326338
widening,width,0,treatise_gloss,38fc68f4-1bb8-11e3-a402-0026b9326338
algal,structure,0,treatise_gloss,38fc69bc-1bb8-11e3-a402-0026b9326338
bulbiform,shape,0,treatise_gloss,38fc6a7a-1bb8-11e3-a402-0026b9326338
cuneiform,shape,0,treatise_gloss,38fc6b42-1bb8-11e3-a402-0026b9326338
ovoidal,shape,0,treatise_gloss,38fc6c0a-1bb8-11e3-a402-0026b9326338
pear,shape,0,treatise_gloss,38fc6cc8-1bb8-11e3-a402-0026b9326338
polar,position,0,treatise_gloss,38fc6ed0-1bb8-11e3-a402-0026b9326338
significant,prominence,0,treatise_gloss,38fc6fa2-1bb8-11e3-a402-0026b9326338
stellatiform,shape,0,treatise_gloss,38fc706a-1bb8-11e3-a402-0026b9326338
suboblate,shape,0,treatise_gloss,38fc7132-1bb8-11e3-a402-0026b9326338
subovoid,shape,0,treatise_gloss,38fc71fa-1bb8-11e3-a402-0026b9326338
ten,count,0,treatise_gloss,38fc72c2-1bb8-11e3-a402-0026b9326338
angle,structure,0,treatise_gloss,38fc7380-1bb8-11e3-a402-0026b9326338
angles,structure,0,treatise_gloss,38fc7448-1bb8-11e3-a402-0026b9326338
apertures,structure,0,treatise_gloss,38fc7510-1bb8-11e3-a402-0026b9326338
apparatus,structure,0,treatise_gloss,38fc75d8-1bb8-11e3-a402-0026b9326338
basal_plate,structure,0,treatise_gloss,38fc76a0-1bb8-11e3-a402-0026b9326338
branchlets,structure,0,treatise_gloss,38fc7768-1bb8-11e3-a402-0026b9326338
canal,structure,0,treatise_gloss,38fc7830-1bb8-11e3-a402-0026b9326338
canals,structure,0,treatise_gloss,38fc78f8-1bb8-11e3-a402-0026b9326338
cap,structure,0,treatise_gloss,38fc79c0-1bb8-11e3-a402-0026b9326338
cells,structure,0,treatise_gloss,38fc7a7e-1bb8-11e3-a402-0026b9326338
constrictions,structure,0,treatise_gloss,38fc7b46-1bb8-11e3-a402-0026b9326338
convolution,structure,0,treatise_gloss,38fc7c0e-1bb8-11e3-a402-0026b9326338
convolutions,structure,0,treatise_gloss,38fc7cd6-1bb8-11e3-a402-0026b9326338
cortex,structure,0,treatise_gloss,38fc7d94-1bb8-11e3-a402-0026b9326338
cover,structure,0,treatise_gloss,38fc7e5c-1bb8-11e3-a402-0026b9326338
crests,structure,0,treatise_gloss,38fc7f24-1bb8-11e3-a402-0026b9326338
decorations,structure,0,treatise_gloss,38fc7fec-1bb8-11e3-a402-0026b9326338
egg,structure,0,treatise_gloss,38fc80aa-1bb8-11e3-a402-0026b9326338
ending,structure,0,treatise_gloss,38fc8172-1bb8-11e3-a402-0026b9326338
endings,structure,0,treatise_gloss,38fc823a-1bb8-11e3-a402-0026b9326338
equator,structure,0,treatise_gloss,38fc8302-1bb8-11e3-a402-0026b9326338
expansions,structure,0,treatise_gloss,38fc83ca-1bb8-11e3-a402-0026b9326338
faces,structure,0,treatise_gloss,38fc8492-1bb8-11e3-a402-0026b9326338
fan,structure,0,treatise_gloss,38fc8550-1bb8-11e3-a402-0026b9326338
fans,structure,0,treatise_gloss,38fc8618-1bb8-11e3-a402-0026b9326338
filaments,structure,0,treatise_gloss,38fc86e0-1bb8-11e3-a402-0026b9326338
fold,structure,0,treatise_gloss,38fc87a8-1bb8-11e3-a402-0026b9326338
folds,structure,0,treatise_gloss,38fc8866-1bb8-11e3-a402-0026b9326338
fork,structure,0,treatise_gloss,38fc892e-1bb8-11e3-a402-0026b9326338
fossils,structure,0,treatise_gloss,38fc89f6-1bb8-11e3-a402-0026b9326338
fragment,structure,0,treatise_gloss,38fc8abe-1bb8-11e3-a402-0026b9326338
fructification,structure,0,treatise_gloss,38fc8b86-1bb8-11e3-a402-0026b9326338
funnel,structure,0,treatise_gloss,38fc8c4e-1bb8-11e3-a402-0026b9326338
gametangia,structure,0,treatise_gloss,38fc8d0c-1bb8-11e3-a402-0026b9326338
genera,taxon class,0,treatise_gloss,38fc8dd4-1bb8-11e3-a402-0026b9326338
genus,taxon class,0,treatise_gloss,38fc8e9c-1bb8-11e3-a402-0026b9326338
grambast,structure,0,treatise_gloss,38fc8f64-1bb8-11e3-a402-0026b9326338
gyrogonite,structure,0,treatise_gloss,38fc902c-1bb8-11e3-a402-0026b9326338
gyrogonites,structure,0,treatise_gloss,38fc90f4-1bb8-11e3-a402-0026b9326338
instances,structure,0,treatise_gloss,38fc91b2-1bb8-11e3-a402-0026b9326338
junction,structure,0,treatise_gloss,38fc9284-1bb8-11e3-a402-0026b9326338
layer,structure,0,treatise_gloss,38fc9342-1bb8-11e3-a402-0026b9326338
layers,structure,0,treatise_gloss,38fc940a-1bb8-11e3-a402-0026b9326338
material,structure,0,treatise_gloss,38fc94d2-1bb8-11e3-a402-0026b9326338
materials,structure,0,treatise_gloss,38fc959a-1bb8-11e3-a402-0026b9326338
nodules,structure,0,treatise_gloss,38fc9658-1bb8-11e3-a402-0026b9326338
oogonia,structure,0,treatise_gloss,38fc9720-1bb8-11e3-a402-0026b9326338
oogonium,structure,0,treatise_gloss,38fc97e8-1bb8-11e3-a402-0026b9326338
oospore,structure,0,treatise_gloss,38fc98b0-1bb8-11e3-a402-0026b9326338
openings,structure,0,treatise_gloss,38fc996e-1bb8-11e3-a402-0026b9326338
ornamentation,structure,0,treatise_gloss,38fc9a40-1bb8-11e3-a402-0026b9326338
outlets,structure,0,treatise_gloss,38fc9afe-1bb8-11e3-a402-0026b9326338
phylum,structure,0,treatise_gloss,38fc9bc6-1bb8-11e3-a402-0026b9326338
pieces,structure,0,treatise_gloss,38fc9c8e-1bb8-11e3-a402-0026b9326338
plates,structure,0,treatise_gloss,38fc9d56-1bb8-11e3-a402-0026b9326338
plug,structure,0,treatise_gloss,38fc9e1e-1bb8-11e3-a402-0026b9326338
pores,structure,0,treatise_gloss,38fc9edc-1bb8-11e3-a402-0026b9326338
protuberance,structure,0,treatise_gloss,38fc9fa4-1bb8-11e3-a402-0026b9326338
protuberances,structure,0,treatise_gloss,38fca06c-1bb8-11e3-a402-0026b9326338
ramuli,structure,0,treatise_gloss,38fca134-1bb8-11e3-a402-0026b9326338
ramulus,structure,0,treatise_gloss,38fca1fc-1bb8-11e3-a402-0026b9326338
remains,structure,0,treatise_gloss,38fca2ba-1bb8-11e3-a402-0026b9326338
ring,structure,0,treatise_gloss,38fca382-1bb8-11e3-a402-0026b9326338
rods,structure,0,treatise_gloss,38fca44a-1bb8-11e3-a402-0026b9326338
rosettes,structure,0,treatise_gloss,38fca512-1bb8-11e3-a402-0026b9326338
shoul_ders,structure,0,treatise_gloss,38fca5da-1bb8-11e3-a402-0026b9326338
side,structure,0,treatise_gloss,38fca6a2-1bb8-11e3-a402-0026b9326338
sides,structure,0,treatise_gloss,38fca76a-1bb8-11e3-a402-0026b9326338
space,structure,0,treatise_gloss,38fca828-1bb8-11e3-a402-0026b9326338
species,structure,0,treatise_gloss,38fca8f0-1bb8-11e3-a402-0026b9326338
spirals,structure,0,treatise_gloss,38fca9b8-1bb8-11e3-a402-0026b9326338
subfamily,taxon class,0,treatise_gloss,38fcaa80-1bb8-11e3-a402-0026b9326338
summit,structure,0,treatise_gloss,38fcab48-1bb8-11e3-a402-0026b9326338
system,structure,0,treatise_gloss,38fcac10-1bb8-11e3-a402-0026b9326338
taxon,structure,0,treatise_gloss,38fcacce-1bb8-11e3-a402-0026b9326338
tier,structure,0,treatise_gloss,38fcad96-1bb8-11e3-a402-0026b9326338
tiers,structure,0,treatise_gloss,38fcae5e-1bb8-11e3-a402-0026b9326338
tube,structure,0,treatise_gloss,38fcaf26-1bb8-11e3-a402-0026b9326338
tubes,structure,0,treatise_gloss,38fcafee-1bb8-11e3-a402-0026b9326338
type,structure,0,treatise_gloss,38fcb0ac-1bb8-11e3-a402-0026b9326338
unit,structure,0,treatise_gloss,38fcb174-1bb8-11e3-a402-0026b9326338
units,structure,0,treatise_gloss,38fcb23c-1bb8-11e3-a402-0026b9326338
whorls,structure,0,treatise_gloss,38fcb304-1bb8-11e3-a402-0026b9326338
zone,structure,0,treatise_gloss,38fcb3cc-1bb8-11e3-a402-0026b9326338
devonian,geological age,0,treatise_gloss,38fcb494-1bb8-11e3-a402-0026b9326338
transparent,reflectance,0,treatise_gloss,38fcb624-1bb8-11e3-a402-0026b9326338
coenocytic,structure,0,treatise_gloss,38fcb6ec-1bb8-11e3-a402-0026b9326338
slight,prominence,0,treatise_gloss,38fcb7aa-1bb8-11e3-a402-0026b9326338
broken,condition,0,treatise_gloss,38fcb872-1bb8-11e3-a402-0026b9326338
thinned,width,0,treatise_gloss,38fcb93a-1bb8-11e3-a402-0026b9326338
thickness,size,0,treatise_gloss,38fcba02-1bb8-11e3-a402-0026b9326338
wheel,shape,0,treatise_gloss,38fcbaca-1bb8-11e3-a402-0026b9326338
covering,structure,0,treatise_gloss,38fcbb92-1bb8-11e3-a402-0026b9326338
marked,prominence,0,treatise_gloss,38fcbc50-1bb8-11e3-a402-0026b9326338
periapical,position,0,treatise_gloss,38fcbd18-1bb8-11e3-a402-0026b9326338
cortical,position,0,treatise_gloss,38fcbde0-1bb8-11e3-a402-0026b9326338
intercellular,position,0,treatise_gloss,38fcbea8-1bb8-11e3-a402-0026b9326338
cog,shape,0,treatise_gloss,38fcbf66-1bb8-11e3-a402-0026b9326338
little,prominence,0,treatise_gloss,38fcc038-1bb8-11e3-a402-0026b9326338
oogamous,reproduction,0,treatise_gloss,38fcc0f6-1bb8-11e3-a402-0026b9326338
exterior,position,0,treatise_gloss,38fcc1be-1bb8-11e3-a402-0026b9326338
found,occurrence,0,treatise_gloss,38fcc286-1bb8-11e3-a402-0026b9326338
distinction,prominence,0,treatise_gloss,38fcc34e-1bb8-11e3-a402-0026b9326338
represented,occurrence,0,treatise_gloss,38fcc416-1bb8-11e3-a402-0026b9326338
level,structure,0,treatise_gloss,38fcc4de-1bb8-11e3-a402-0026b9326338
turn,orientation,0,treatise_gloss,38fcc664-1bb8-11e3-a402-0026b9326338
turning,orientation,0,treatise_gloss,38fcc72c-1bb8-11e3-a402-0026b9326338
lost,occurrence,0,treatise_gloss,38fcc7f4-1bb8-11e3-a402-0026b9326338
missing,occurrence,0,treatise_gloss,38fcc8bc-1bb8-11e3-a402-0026b9326338
rearwards,position,0,treatise_gloss,38fcc97a-1bb8-11e3-a402-0026b9326338
abnormal,prominence,0,treatise_gloss,38fcca4c-1bb8-11e3-a402-0026b9326338
morphological,character,0,treatise_gloss,38fccb0a-1bb8-11e3-a402-0026b9326338
fossilized,preservation,0,treatise_gloss,38fccc9a-1bb8-11e3-a402-0026b9326338
loss,occurrence,0,treatise_gloss,38fccd62-1bb8-11e3-a402-0026b9326338
cast,preservation,0,treatise_gloss,38fccef2-1bb8-11e3-a402-0026b9326338
casts,preservation,0,treatise_gloss,38fccfba-1bb8-11e3-a402-0026b9326338
calcite,construction,0,treatise_gloss,38fcd14a-1bb8-11e3-a402-0026b9326338
grouped,fusion,0,treatise_gloss,38fcd208-1bb8-11e3-a402-0026b9326338
noncalcified,construction,0,treatise_gloss,38fcd2d0-1bb8-11e3-a402-0026b9326338
sporopollenin,construction,0,treatise_gloss,38fcd398-1bb8-11e3-a402-0026b9326338
noncontiguous,position,0,treatise_gloss,38fcd460-1bb8-11e3-a402-0026b9326338
subdivided,segmentation,0,treatise_gloss,38fcd708-1bb8-11e3-a402-0026b9326338
fragmentary,architecture,0,treatise_gloss,38fcd7da-1bb8-11e3-a402-0026b9326338
ornamented,surface sculpture,0,treatise_gloss,38fcd8ac-1bb8-11e3-a402-0026b9326338
unornamented,surface sculpture,0,treatise_gloss,38fcd97e-1bb8-11e3-a402-0026b9326338
smooth,surface sculpture,0,treatise_gloss,38fcda50-1bb8-11e3-a402-0026b9326338
corticated,surface sculpture,0,treatise_gloss,38fcdb18-1bb8-11e3-a402-0026b9326338
uncalcified,construction,0,treatise_gloss,38fcdbea-1bb8-11e3-a402-0026b9326338
fixigenal,structure,0,treatise_gloss,38fcdcb2-1bb8-11e3-a402-0026b9326338
restricted,occurrence,0,treatise_gloss,38fcdd7a-1bb8-11e3-a402-0026b9326338
upturn,orientation,0,treatise_gloss,38fcde42-1bb8-11e3-a402-0026b9326338
angle,position,0,treatise_gloss,38fcdf0a-1bb8-11e3-a402-0026b9326338
pattern,character,0,treatise_gloss,38fcdfd2-1bb8-11e3-a402-0026b9326338
notable,occurrence,0,treatise_gloss,38fce16c-1bb8-11e3-a402-0026b9326338
projecting,orientation,0,treatise_gloss,38fce234-1bb8-11e3-a402-0026b9326338
enlargement,prominence,0,treatise_gloss,38fce2fc-1bb8-11e3-a402-0026b9326338
structural,architecture,0,treatise_gloss,38fce3c4-1bb8-11e3-a402-0026b9326338
structure,character,0,treatise_gloss,38fce496-1bb8-11e3-a402-0026b9326338
structures,character,0,treatise_gloss,38fce55e-1bb8-11e3-a402-0026b9326338
tumorlike,shape,0,treatise_gloss,38fce6ee-1bb8-11e3-a402-0026b9326338
psilocharoid,shape,0,treatise_gloss,38fce7b6-1bb8-11e3-a402-0026b9326338
lamprothamnoid,structure,0,treatise_gloss,38fce888-1bb8-11e3-a402-0026b9326338
nitellopsidoid,structure,0,treatise_gloss,38fce950-1bb8-11e3-a402-0026b9326338
nodosoclavatoroid,structure,0,treatise_gloss,38fcea18-1bb8-11e3-a402-0026b9326338
aclistochara,taxon name,0,treatise_gloss,38fceae0-1bb8-11e3-a402-0026b9326338
calvata,taxon name,0,treatise_gloss,38fceba8-1bb8-11e3-a402-0026b9326338
campylopoda,taxon name,0,treatise_gloss,38fcec7a-1bb8-11e3-a402-0026b9326338
chara,taxon name,0,treatise_gloss,38fced42-1bb8-11e3-a402-0026b9326338
characeae,taxon name,0,treatise_gloss,38fcee00-1bb8-11e3-a402-0026b9326338
clavator,taxon name,0,treatise_gloss,38fceed2-1bb8-11e3-a402-0026b9326338
moellerina,taxon name,0,treatise_gloss,38fcef9a-1bb8-11e3-a402-0026b9326338
nitella,taxon name,0,treatise_gloss,38fcf062-1bb8-11e3-a402-0026b9326338
nitelloideae,taxon name,0,treatise_gloss,38fcf12a-1bb8-11e3-a402-0026b9326338
nodosoclavator,taxon name,0,treatise_gloss,38fcf1f2-1bb8-11e3-a402-0026b9326338
palaeonitella,taxon name,0,treatise_gloss,38fcf2ba-1bb8-11e3-a402-0026b9326338
porochara,taxon name,0,treatise_gloss,38fcf38c-1bb8-11e3-a402-0026b9326338
porocharaceae,taxon name,0,treatise_gloss,38fcf454-1bb8-11e3-a402-0026b9326338
sphaerochara,taxon name,0,treatise_gloss,38fcf51c-1bb8-11e3-a402-0026b9326338
tolypella,taxon name,0,treatise_gloss,38fcf5e4-1bb8-11e3-a402-0026b9326338
stellatocharoid,taxon name,0,treatise_gloss,38fcf6ac-1bb8-11e3-a402-0026b9326338
monospecific,architecture,0,treatise_gloss,38fcf774-1bb8-11e3-a402-0026b9326338
monotypic,architecture,0,treatise_gloss,38fcf846-1bb8-11e3-a402-0026b9326338
charophyte,taxon name,0,treatise_gloss,38fcf90e-1bb8-11e3-a402-0026b9326338
charophytes,taxon name,0,treatise_gloss,38fcf9d6-1bb8-11e3-a402-0026b9326338
chlorophyte,taxon name,0,treatise_gloss,38fcfa9e-1bb8-11e3-a402-0026b9326338
multilayered,architecture,0,treatise_gloss,38fcfb66-1bb8-11e3-a402-0026b9326338
symmetry,architecture,0,treatise_gloss,38fcfd00-1bb8-11e3-a402-0026b9326338
bisymmetrical,architecture,0,treatise_gloss,38fcfdc8-1bb8-11e3-a402-0026b9326338
