#Version: 0.1
#Glossary type: Algea
#Source: diatom_test_2012_12_19
#Finalized by: Dr. Hong Cui
#Date: 
#Reviewers: treatise  ,Dr. Hong Cui,Sonali Ranade,Anna Yu
#Source producer: Anna Yu

"term","category","hasSyn","sourceDataset","termID"
"opposite","position","0","diatom_test_2012_12_19","ca5a6bec-11be-11e3-b45f-0026b9326338"
"weak","prominence","0","diatom_test_2012_12_19","ca5a6caa-11be-11e3-b45f-0026b9326338"
"linear","shape","0","diatom_test_2012_12_19","ca5a6d72-11be-11e3-b45f-0026b9326338"
"plane","shape","0","diatom_test_2012_12_19","ca5a6e30-11be-11e3-b45f-0026b9326338"
"closed","shape","0","diatom_test_2012_12_19","ca5a6eee-11be-11e3-b45f-0026b9326338"
"great","size","0","diatom_test_2012_12_19","ca5a6fb6-11be-11e3-b45f-0026b9326338"
"transition","structure","0","diatom_test_2012_12_19","ca5a707e-11be-11e3-b45f-0026b9326338"
"constant","variability","0","diatom_test_2012_12_19","ca5a713c-11be-11e3-b45f-0026b9326338"
"decreases","variability","0","diatom_test_2012_12_19","ca5a7204-11be-11e3-b45f-0026b9326338"
"increase","variability","0","diatom_test_2012_12_19","ca5a72cc-11be-11e3-b45f-0026b9326338"
"increases","variability","0","diatom_test_2012_12_19","ca5a738a-11be-11e3-b45f-0026b9326338"
"increasing","variability","0","diatom_test_2012_12_19","ca5a7448-11be-11e3-b45f-0026b9326338"
"unequal","variability","0","diatom_test_2012_12_19","ca5a751a-11be-11e3-b45f-0026b9326338"
"decrease","variability","0","diatom_test_2012_12_19","ca5a75d8-11be-11e3-b45f-0026b9326338"
"branches","structure","0","diatom_test_2012_12_19","ca5a76a0-11be-11e3-b45f-0026b9326338"
"broad","width","0","diatom_test_2012_12_19","ca5a775e-11be-11e3-b45f-0026b9326338"
"broader","width","0","diatom_test_2012_12_19","ca5a7826-11be-11e3-b45f-0026b9326338"
"broadest","width","0","diatom_test_2012_12_19","ca5a78e4-11be-11e3-b45f-0026b9326338"
"narrow","width","0","diatom_test_2012_12_19","ca5a79ac-11be-11e3-b45f-0026b9326338"
"areolate","architecture","0","diatom_test_2012_12_19","ca5a7a6a-11be-11e3-b45f-0026b9326338"
"areolated","architecture","0","diatom_test_2012_12_19","ca5a7b32-11be-11e3-b45f-0026b9326338"
"depth","character","0","diatom_test_2012_12_19","ca5a7bf0-11be-11e3-b45f-0026b9326338"
"devoid","count","0","diatom_test_2012_12_19","ca5a7cb8-11be-11e3-b45f-0026b9326338"
"position","character","0","diatom_test_2012_12_19","ca5a7d76-11be-11e3-b45f-0026b9326338"
"positions","character","0","diatom_test_2012_12_19","ca5a7e3e-11be-11e3-b45f-0026b9326338"
"open","structure","0","diatom_test_2012_12_19","ca5a7f06-11be-11e3-b45f-0026b9326338"
"project","orientation","0","diatom_test_2012_12_19","ca5a7fc4-11be-11e3-b45f-0026b9326338"
"rare","count","0","diatom_test_2012_12_19","ca5a808c-11be-11e3-b45f-0026b9326338"
"reduced","size","0","diatom_test_2012_12_19","ca5a8154-11be-11e3-b45f-0026b9326338"
