#Version: 0.19
#Glossary type: Plant
#Source: fna_gloss_final_20130517 (merged from: fnagloss_fromHong_20130517125327, fna_glo), Plant_fna_foc (merged from: foc_v9_jing_20130501080458, Plant_fna_jing_v19_v20 (merged from: fna2_v19_jing_20130227141308, fna2_v20_jing_20130228082452), foc_v8_jing_20130430113241, foc_v10_jing_20130409171802, foc_v11_jing_20130502111907, foc_v12_jing_20130502141840, foc_v13_jing_20130503115239, foc_v14_jing_20130506091135, foc_v18_jing_20130711164425, foc_v2021_jing_20130507150953, foc_v22_jing_20130710082723, foc_v23_jing_20130507134321, foc_v24_jing_20130711072108, foc_v25_jing_20130508081633, foc_v4_jing_20130416123440, foc_v5_jing_20130425141012, foc_v6_jing_20130515110950, foc_v7_jing_20130426135157, foc_v8_jing_20130430091947, fna2_v21_jing_20130228140000, fna2_v22_jing_20130301080941, fna2_v23_jing_20130301113018, fna2_v26_jing_20130314134608, fna2_v27_jing_20130314153702, fna2_v2_jing_20130402084106, fna2_v3_jing_20130314110323, fna2_v4_jing_20130225160038, fna2_v5_jing_20130226072402, fna2_v7_jing_20130226143722, fna2_v8_jing_20130227093016)
#Finalized by: Fengqiong Huang, Hong Cui
#Date: 08-10-14
#Reviewers: Gordon Burleigh,Heather Cole,Hong Cui,Lorena  Endara,Stephanie Kha,Sonali Ranade,Jeff Saarela,Ishan Shah
#Source producer: OTO System

"term","category","hasSyn","sourceDataset","termID"
"sepalous","architecture","0","fna_gloss_final_20130517","a1f33ac0-efdc-11e2-b45f-0026b9326338"
"serrate","shape","0","foc_v18_jing_20130711164425,foc_v9_jing_20130501080458,foc_v13_jing_20130503115239,fna_gloss_final_20130517","35462616-8cbe-4fee-bf47-9c0ffad46038"
"spermous","architecture","0","fna_gloss_final_20130517","a1f37242-efdc-11e2-b45f-0026b9326338"
"stamened","architecture","0","fna_gloss_final_20130517","a1f3a208-efdc-11e2-b45f-0026b9326338"
"stichous","arrangement","0","fna_gloss_final_20130517","a1f3d070-efdc-11e2-b45f-0026b9326338"
"styled","architecture","0","fna_gloss_final_20130517","a1f3fbae-efdc-11e2-b45f-0026b9326338"
"stylous","architecture","0","fna_gloss_final_20130517","a1f428ae-efdc-11e2-b45f-0026b9326338"
"sulcate","architecture","0","fna_gloss_final_20130517","de87192b-1d00-453d-99dd-703dfcad55c8"
"tepaled","architecture","0","fna_gloss_final_20130517","a1f479b2-efdc-11e2-b45f-0026b9326338"
"tepalous","architecture","0","fna_gloss_final_20130517","a1f49f28-efdc-11e2-b45f-0026b9326338"
"toothed","shape","0","fna_gloss_final_20130517","b8d40908-2548-474f-bb04-16a6dddb7ed6"
"topped","shape","0","fna_gloss_final_20130517","a1f4d3c6-efdc-11e2-b45f-0026b9326338"
"valleculate","architecture","0","fna_gloss_final_20130517","bcfaefc8-b798-486a-9553-ea348ab0afa4"
"verticillate","arrangement","0","fna_gloss_final_20130517","25e693fc-3c10-4838-ab00-98d64dd7df4d"
"whorled","arrangement","0","fna_gloss_final_20130517","2b721c7c-2307-4f42-b1d8-e58d6d2ec7ae"
"winged","architecture","0","foc_v8_jing_20130430113241,fna_gloss_final_20130517,foc_v6_jing_20130515110950","698dea9d-c170-455a-b0a3-b9ad93d7ade8"
"abaxial","position","0","foc_v22_jing_20130710082723,fna_gloss_final_20130517,fna2_v3_jing_20130314110323","465171d3-7d36-41b9-b93d-bdf8ca3e7a2c"
"abortive","maturation","0","fna_gloss_final_20130517","0757c044-a9fa-467a-9df5-16eb8a927d58"
"abrupt","shape","0","fna_gloss_final_20130517","658690d5-4c09-4c7b-9c0a-ec3864b70b8d"
"abscising","life_cycle","0","fna_gloss_final_20130517","a1f538e8-efdc-11e2-b45f-0026b9326338"
"abscission","life_cycle","0","fna_gloss_final_20130517","a1f55cf6-efdc-11e2-b45f-0026b9326338"
"absent","quantity","0","fna_gloss_final_20130517","ba0da2b4-1f21-4640-9651-27e7e5b01629"
"abundant","quantity","0","fna_gloss_final_20130517","a1f591ee-efdc-11e2-b45f-0026b9326338"
"acaulescent","architecture","0","fna_gloss_final_20130517","baeb072e-59b7-47cd-b510-ff6b3a782aa6"
"acaulous","architecture","0","fna_gloss_final_20130517","115be011-5f4d-4577-af1e-2c08b73ef1b5"
"accumbent","arrangement","0","fna_gloss_final_20130517","e0ddd0a5-45e5-4658-8913-6814c9893383"
"acephalous","architecture","0","fna_gloss_final_20130517","5c3ed604-7ea2-4786-aaa8-bc374d645a56"
"acerose","shape","0","fna_gloss_final_20130517","b30cb16a-c2f1-4c7f-80dd-c517d99aae5f"
"acetabuliform","shape","0","fna_gloss_final_20130517","04b9870e-60ed-422a-b6f9-a046ff7460f0"
"achlamydeous","architecture","0","fna_gloss_final_20130517","35806c50-5de6-46e7-aca8-4d756eca8c19"
"acicular","shape","0","fna_gloss_final_20130517","ad23798f-6acc-4845-9af9-a3a7ad7e6c30"
"acinaciform","shape","0","fna_gloss_final_20130517","da461a3d-b179-4708-95c3-c02ebd511c80"
"acrid","odor","0","fna_gloss_final_20130517","55125fe8-611a-4ea0-81c4-c606492a03be"
"acrocaulous","position","0","fna_gloss_final_20130517","bfbb16d9-5db4-4b58-995c-02b47117d0a1"
"acrodromous","architecture","0","fna_gloss_final_20130517","d2db289e-7ba4-41ed-b1e7-dcc559a81563"
"acropetal","development","0","fna_gloss_final_20130517","efcb006d-d402-43ef-a2c7-2a25cc31de0a"
